#https://www.genome.jp/dbget-bin/get_linkdb?-t+genes+path:hsa05010
ID*Definition
5291*K00922 phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.1
5293*K00922 phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.1
5295*K02649 phosphoinositide-3-kinase regulatory subunit alpha/beta/delta | (RefSeq) PIK3R1, AGM7, GRB1,
5296*K02649 phosphoinositide-3-kinase regulatory subunit alpha/beta/delta | (RefSeq) PIK3R2, MPPH, MPPH1,
5330*K05858 phosphatidylinositol phospholipase C, beta [EC:3.1.4.11] | (RefSeq) PLCB2, PLC-beta-2; phosph
5331*K05858 phosphatidylinositol phospholipase C, beta [EC:3.1.4.11] | (RefSeq) PLCB3, SMDCD; phospholipa
5332*K05858 phosphatidylinositol phospholipase C, beta [EC:3.1.4.11] | (RefSeq) PLCB4, ARCND2, PI-PLC; ph
539*K02137 F-type H+-transporting ATPase subunit O | (RefSeq) ATP5PO, ATP5O, ATPO, HMC08D05, OSCP; ATP s
54205*K08738 cytochrome c | (RefSeq) CYCS, CYC, HCS, THC4; cytochrome c, somatic
54361*K00408 wingless-type MMTV integration site family, member 4 | (RefSeq) WNT4, SERKAL, WNT-4; Wnt fami
54539*K11351 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 11 | (RefSeq) NDUFB11, CI-ESSS, ESS
5481*K05864 peptidyl-prolyl isomerase D [EC:5.2.1.8] | (RefSeq) PPID, CYP-40, CYPD; peptidylprolyl isomer
55062*K17908 autophagy-related protein 18 | (RefSeq) WIPI1, ATG18, ATG18A, WIPI49; WD repeat domain, phosp
55102*K17906 autophagy-related protein 2 | (RefSeq) ATG2B, BLTP4B, C14orf103; autophagy related 2B
5530*K04348 serine/threonine-protein phosphatase 2B catalytic subunit [EC:3.1.3.16] | (RefSeq) PPP3CA, AC
5532*K04348 serine/threonine-protein phosphatase 2B catalytic subunit [EC:3.1.3.16] | (RefSeq) PPP3CB, CA
5533*K04348 serine/threonine-protein phosphatase 2B catalytic subunit [EC:3.1.3.16] | (RefSeq) PPP3CC, CA
55334*K14715 solute carrier family 39 (zinc transporter), member 9 | (RefSeq) SLC39A9, ZIP-9, ZIP9; solute
5534*K06268 serine/threonine-protein phosphatase 2B regulatory subunit | (RefSeq) PPP3R1, CALNB1, CNB, CN
5535*K06268 serine/threonine-protein phosphatase 2B regulatory subunit | (RefSeq) PPP3R2, PPP3RL; protein
55626*K17985 activating molecule in BECN1-regulated autophagy protein 1 | (RefSeq) AMBRA1, DCAF3, WDR94; a
55630*K14710 solute carrier family 39 (zinc transporter), member 4 | (RefSeq) SLC39A4, AEZ, AWMS2, ZIP4; s
55851*K06170 presenilin enhancer 2 | (RefSeq) PSENEN, ACNINV2, MDS033, MSTP064, PEN-2, PEN2; presenilin en
5594*K04371 mitogen-activated protein kinase 1/3 [EC:2.7.11.24] | (RefSeq) MAPK1, ERK, ERK-2, ERK2, ERT1,
5595*K04371 mitogen-activated protein kinase 1/3 [EC:2.7.11.24] | (RefSeq) MAPK3, ERK-1, ERK1, ERT2, HS44
55967*K11352 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 12 | (RefSeq) NDUFA12, B17.2, DAP1
5599*K04440 mitogen-activated protein kinase 8/9/10 (c-Jun N-terminal kinase) [EC:2.7.11.24] | (RefSeq) M
5601*K04440 mitogen-activated protein kinase 8/9/10 (c-Jun N-terminal kinase) [EC:2.7.11.24] | (RefSeq) M
5602*K04440 mitogen-activated protein kinase 8/9/10 (c-Jun N-terminal kinase) [EC:2.7.11.24] | (RefSeq) M
5604*K04368 mitogen-activated protein kinase kinase 1 [EC:2.7.12.2] | (RefSeq) MAP2K1, CFC3, MAPKK1, MEK1
5605*K04369 mitogen-activated protein kinase kinase 2 [EC:2.7.12.2] | (RefSeq) MAP2K2, CFC4, MAPKK2, MEK2
5609*K04431 mitogen-activated protein kinase kinase 7 [EC:2.7.12.2] | (RefSeq) MAP2K7, JNKK2, MAPKK7, MEK
5610*K16195 eukaryotic translation initiation factor 2-alpha kinase 2 [EC:2.7.11.1] | (RefSeq) EIF2AK2, D
5663*K04505 presenilin 1 [EC:3.4.23.-] | (RefSeq) PSEN1, ACNINV3, AD3, FAD, PS-1, PS1, PSNL1, S182; prese
5664*K04522 presenilin 2 [EC:3.4.23.-] | (RefSeq) PSEN2, AD3L, AD4, CMD1V, PS2, STM2; presenilin 2
5682*K02725 20S proteasome subunit alpha 6 [EC:3.4.25.1] | (RefSeq) PSMA1, HC2, HEL-S-275, NU, PROS30; pr
5683*K02726 20S proteasome subunit alpha 2 [EC:3.4.25.1] | (RefSeq) PSMA2, HC3, MU, PMSA2, PSC2; proteaso
5684*K02727 20S proteasome subunit alpha 7 [EC:3.4.25.1] | (RefSeq) PSMA3, HC8, PSC3; proteasome 20S subu
5685*K02728 20S proteasome subunit alpha 3 [EC:3.4.25.1] | (RefSeq) PSMA4, HC9, HsT17706, PSC9; proteasom
5686*K02729 20S proteasome subunit alpha 5 [EC:3.4.25.1] | (RefSeq) PSMA5, PSC5, ZETA; proteasome 20S sub
5687*K02730 20S proteasome subunit alpha 1 [EC:3.4.25.1] | (RefSeq) PSMA6, IOTA, PROS27, p27K; proteasome
5688*K02731 20S proteasome subunit alpha 4 [EC:3.4.25.1] | (RefSeq) PSMA7, C6, HEL-S-276, HSPC, RC6-1, XA
5689*K02732 20S proteasome subunit beta 6 [EC:3.4.25.1] | (RefSeq) PSMB1, HC5, NEDMHAL, PMSB1, PSC5; prot
5690*K02734 20S proteasome subunit beta 4 [EC:3.4.25.1] | (RefSeq) PSMB2, HC7-I; proteasome 20S subunit b
56901*K03948 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 4 | (RefSeq) NDUFA4L2, COXFA4L2, M
5691*K02735 20S proteasome subunit beta 3 [EC:3.4.25.1] | (RefSeq) PSMB3, HC10-II; proteasome 20S subunit
5692*K02736 20S proteasome subunit beta 7 [EC:3.4.25.1] | (RefSeq) PSMB4, HN3, HsN3, PRAAS3, PROS-26, PRO
5693*K02737 20S proteasome subunit beta 5 [EC:3.4.25.1] | (RefSeq) PSMB5, LMPX, MB1; proteasome 20S subun
5694*K02738 20S proteasome subunit beta 1 [EC:3.4.25.1] | (RefSeq) PSMB6, DELTA, LMPY; proteasome 20S sub
5695*K02739 20S proteasome subunit beta 2 [EC:3.4.25.1] | (RefSeq) PSMB7; proteasome 20S subunit beta 7
5700*K03062 26S proteasome regulatory subunit T2 | (RefSeq) PSMC1, NEDGTH, P26S4, RPT2, S4, p56; proteaso
5701*K03061 26S proteasome regulatory subunit T1 | (RefSeq) PSMC2, MSS1, Nbla10058, RPT1, S7; proteasome
5702*K03065 26S proteasome regulatory subunit T5 | (RefSeq) PSMC3, DCIDP, RPT5, TBP1; proteasome 26S subu
5704*K03063 26S proteasome regulatory subunit T3 | (RefSeq) PSMC4, MIP224, RPT3, S6, TBP-7, TBP7; proteas
5705*K03066 26S proteasome regulatory subunit T6 | (RefSeq) PSMC5, RPT6, S8, SUG-1, SUG1, TBP10, TRIP1, p
5706*K03064 26S proteasome regulatory subunit T4 | (RefSeq) PSMC6, RPT5, SUG2, p42; proteasome 26S subuni
5707*K03032 26S proteasome regulatory subunit N2 | (RefSeq) PSMD1, P112, Rpn2, S1; proteasome 26S subunit
5708*K03028 26S proteasome regulatory subunit N1 | (RefSeq) PSMD2, P97, RPN1, S2, TRAP2; proteasome 26S s
5709*K03033 26S proteasome regulatory subunit N3 | (RefSeq) PSMD3, P58, RPN3, S3, TSTA2; proteasome 26S s
5710*K03029 26S proteasome regulatory subunit N10 | (RefSeq) PSMD4, AF, AF-1, ASF, MCB1, Rpn10, S5A, pUB-
5713*K03038 26S proteasome regulatory subunit N8 | (RefSeq) PSMD7, MOV34, P40, Rpn8, S12; proteasome 26S
5714*K03031 26S proteasome regulatory subunit N12 | (RefSeq) PSMD8, HEL-S-91n, HIP6, HYPF, Nin1p, Rpn12,
57142*K20720 reticulon-4 | (RefSeq) RTN4, ASY, NI220/250, NOGO, NSP, NSP-CL, Nbla00271, Nbla10545, RTN-X,
5715*K06693 26S proteasome regulatory subunit N4 | (RefSeq) PSMD9, Rpn4, p27; proteasome 26S subunit, non
5717*K03036 26S proteasome regulatory subunit N6 | (RefSeq) PSMD11, Rpn6, S9, p44.5; proteasome 26S subun
5718*K03035 26S proteasome regulatory subunit N5 | (RefSeq) PSMD12, Rpn5, STISS, p55; proteasome 26S subu
57181*K14716 solute carrier family 39 (zinc transporter), member 10 | (RefSeq) SLC39A10, LZT-Hs2, ZIP10; s
5719*K03039 26S proteasome regulatory subunit N9 | (RefSeq) PSMD13, HSPC027, Rpn9, S11, p40.5; proteasome
572*K02158 Bcl-2-antagonist of cell death | (RefSeq) BAD, BBC2, BCL2L8; BCL2 associated agonist of cell
5743*K11987 prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1] | (RefSeq) PTGS2, COX-2, COX2, GRIPGHS,
5894*K04366 RAF proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1] | (RefSeq) RAF1, CMD1NN, CRA
5970*K04735 transcription factor p65 | (RefSeq) RELA, CMCU, NFKB3, p65; RELA proto-oncogene, NF-kB subuni
60673*K19730 autophagy-related protein 101 | (RefSeq) ATG101, C12orf44; autophagy related 101
6263*K04963 ryanodine receptor 3 | (RefSeq) RYR3, RYR-3; ryanodine receptor 3
637*K04726 BH3 interacting domain death agonist | (RefSeq) BID, FP497; BH3 interacting domain death agon
6389*K00234 succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1] | (RefSeq) SDHA, CMD1G
6390*K00235 succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1] | (RefSeq) SDHB, CWS2,
6391*K00236 succinate dehydrogenase (ubiquinone) cytochrome b560 subunit | (RefSeq) SDHC, CYB560, CYBL, P
6392*K00237 succinate dehydrogenase (ubiquinone) membrane anchor subunit | (RefSeq) SDHD, CBT1, CII-4, CW
64116*K14714 solute carrier family 39 (zinc transporter), member 8 | (RefSeq) SLC39A8, BIGM103, CDG2N, LZT
64837*K10407 kinesin light chain | (RefSeq) KLC2; kinesin light chain 2
6622*K04528 alpha-synuclein | (RefSeq) SNCA, NACP, PARK1, PARK4, PD1; synuclein alpha
673*K04365 B-Raf proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1] | (RefSeq) BRAF, B-RAF1, B
6868*K06059 disintegrin and metalloproteinase domain-containing protein 17 [EC:3.4.24.86] | (RefSeq) ADAM
7124*K03156 tumor necrosis factor superfamily, member 2 | (RefSeq) TNF, DIF, TNF-alpha, TNFA, TNFSF2, TNL
7132*K03158 tumor necrosis factor receptor superfamily member 1A | (RefSeq) TNFRSF1A, CD120a, FPF, TBP1,
7186*K03173 TNF receptor-associated factor 2 [EC:2.3.2.27] | (RefSeq) TRAF2, MGC:45012, RNF117, TRAP, TRA
7277*K07374 tubulin alpha | (RefSeq) TUBA4A, ALS22, H2-ALPHA, TUBA1; tubulin alpha 4a
7278*K07374 tubulin alpha | (RefSeq) TUBA3C, TUBA2, bA408E5.3; tubulin alpha 3c
7280*K07375 tubulin beta | (RefSeq) TUBB2A, CDCBM5, TUBB, TUBB2; tubulin beta 2A class IIa
7381*K00417 ubiquinol-cytochrome c reductase subunit 7 | (RefSeq) UQCRB, MC3DN3, QCR7, QP-C, QPC, UQBC, U
7384*K00414 ubiquinol-cytochrome c reductase core subunit 1 | (RefSeq) UQCRC1, D3S3191, PKNPY, QCR1, UQCR
7385*K00415 ubiquinol-cytochrome c reductase core subunit 2 | (RefSeq) UQCRC2, MC3DN5, QCR2, UQCR2; ubiqu
7386*K00411 ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8] | (RefSeq) UQCRFS1, MC3DN10
7388*K00416 ubiquinol-cytochrome c reductase subunit 6 | (RefSeq) UQCRH, MC3DN11, QCR6, UQCR8; ubiquinol-
7416*K05862 voltage-dependent anion channel protein 1 | (RefSeq) VDAC1, PORIN, VDAC-1; voltage dependent
7417*K15040 voltage-dependent anion channel protein 2 | (RefSeq) VDAC2, POR; voltage dependent anion chan
7419*K15041 voltage-dependent anion channel protein 3 | (RefSeq) VDAC3, HD-VDAC3, VDAC-3; voltage depende
7471*K03209 wingless-type MMTV integration site family, member 1 | (RefSeq) WNT1, BMND16, INT1, OI15; Wnt
7472*K00182 wingless-type MMTV integration site family, member 2 | (RefSeq) WNT2, INT1L1, IRP; Wnt family
7473*K00312 wingless-type MMTV integration site family, member 3 | (RefSeq) WNT3, INT4, TETAMS; Wnt famil
7474*K00444 wingless-type MMTV integration site family, member 5 | (RefSeq) WNT5A, hWNT5A; Wnt family mem
7475*K00445 wingless-type MMTV integration site family, member 6 | (RefSeq) WNT6; Wnt family member 6
7476*K00572 wingless-type MMTV integration site family, member 7 | (RefSeq) WNT7A, Wnt-7a; Wnt family mem
7477*K00572 wingless-type MMTV integration site family, member 7 | (RefSeq) WNT7B; Wnt family member 7B
7478*K00714 wingless-type MMTV integration site family, member 8 | (RefSeq) WNT8A, WNT8D; Wnt family memb
7479*K00714 wingless-type MMTV integration site family, member 8 | (RefSeq) WNT8B; Wnt family member 8B
7480*K01357 wingless-type MMTV integration site family, member 10 | (RefSeq) WNT10B, SHFM6, STHAG8, WNT-1
7481*K01384 wingless-type MMTV integration site family, member 11 | (RefSeq) WNT11, HWNT11; Wnt family me
7482*K00182 wingless-type MMTV integration site family, member 2 | (RefSeq) WNT2B, WNT13; Wnt family memb
7483*K01064 wingless-type MMTV integration site family, member 9 | (RefSeq) WNT9A, WNT14; Wnt family memb
7484*K01064 wingless-type MMTV integration site family, member 9 | (RefSeq) WNT9B, WNT14B, WNT15; Wnt fam
7494*K09027 X box-binding protein 1 | (RefSeq) XBP1, TREB-5, TREB5, XBP-1, XBP2; X-box binding protein 1
775*K04850 voltage-dependent calcium channel L type alpha-1C | (RefSeq) CACNA1C, CACH2, CACN2, CACNL1A1,
776*K04851 voltage-dependent calcium channel L type alpha-1D | (RefSeq) CACNA1D, CACH3, CACN4, CACNL1A2,
778*K04853 voltage-dependent calcium channel L type alpha-1F | (RefSeq) CACNA1F, AIED, COD3, COD4, CORDX
779*K04857 voltage-dependent calcium channel L type alpha-1S | (RefSeq) CACNA1S, CACNL1A3, CCHL1A3, Cav1
7846*K07374 tubulin alpha | (RefSeq) TUBA1A, B-ALPHA-1, LIS3, TUBA3; tubulin alpha 1a
7855*K02375 frizzled 5/8 | (RefSeq) FZD5, C2orf31, HFZ5; frizzled class receptor 5
7922*K14713 solute carrier family 39 (zinc transporter), member 7 | (RefSeq) SLC39A7, AGM9, D6S115E, D6S2
7976*K02329 frizzled 3 | (RefSeq) FZD3, Fz-3; frizzled class receptor 3
7979*K10881 26 proteasome complex subunit DSS1 | (RefSeq) SEM1, C7orf76, DSS1, ECD, PSMD15, SHFD1, SHFM1,
79861*K07374 tubulin alpha | (RefSeq) TUBAL3; tubulin alpha like 3
801*K02183 calmodulin | (RefSeq) CALM1, CALML2, CAM2, CAM3, CAMB, CAMC, CAMI, CAMIII, CPVT4, DD132, LQT1
80326*K01357 wingless-type MMTV integration site family, member 10 | (RefSeq) WNT10A, OODD, SSPS, STHAG4;
805*K02183 calmodulin | (RefSeq) CALM2, CALM, CALML2, CAM1, CAM3, CAMC, CAMII, CAMIII, LQT15, PHKD, PHKD
808*K02183 calmodulin | (RefSeq) CALM3, CALM, CAM1, CAM2, CAMB, CPVT6, CaM, CaMIII, HEL-S-72, LQT16, PHK
810*K02183 calmodulin | (RefSeq) CALML3, CLP; calmodulin like 3
81027*K07375 tubulin beta | (RefSeq) TUBB1, MACTHC1; tubulin beta 1 class VI
81029*K00444 wingless-type MMTV integration site family, member 5 | (RefSeq) WNT5B; Wnt family member 5B
823*K01367 calpain-1 [EC:3.4.22.52] | (RefSeq) CAPN1, CANP, CANP1, CANPL1, SPG76, muCANP, muCL; calpain
824*K03853 calpain-2 [EC:3.4.22.53] | (RefSeq) CAPN2, CANP2, CANPL2, CANPml, mCANP; calpain 2
8312*K02157 axin 1 | (RefSeq) AXIN1, AXIN, PPP1R49; axin 1
8313*K04385 axin 2 | (RefSeq) AXIN2, AXIL, ODCRCS; axin 2
8321*K02432 frizzled 1/7 | (RefSeq) FZD1; frizzled class receptor 1
8322*K02354 frizzled 4 | (RefSeq) FZD4, CD344, EVR1, FEVR, FZD4S, Fz-4, Fz4, FzE4, GPCR, hFz4; frizzled c
8323*K02376 frizzled 6 | (RefSeq) FZD6, FZ-6, FZ6, HFZ6, NDNC1, NDNC10; frizzled class receptor 6
8324*K02432 frizzled 1/7 | (RefSeq) FZD7, FzE3; frizzled class receptor 7
8325*K02375 frizzled 5/8 | (RefSeq) FZD8, FZ-8, hFZ8; frizzled class receptor 8
8326*K02842 frizzled 9/10 | (RefSeq) FZD9, CD349, FZD3; frizzled class receptor 9
83447*K05863 solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31 | (
83464*K06172 gamma-secretase subunit APH-1 | (RefSeq) APH1B, APH-1B, PRO1328, PSFL, TAAV688, aph-1beta; ap
836*K02187 caspase 3 [EC:3.4.22.56] | (RefSeq) CASP3, CPP32, CPP32B, SCA-1; caspase 3
840*K04397 caspase 7 [EC:3.4.22.60] | (RefSeq) CASP7, CASP-7, CMH-1, ICE-LAP3, LICE2, MCH3; caspase 7
8408*K21357 serine/threonine-protein kinase ULK1 [EC:2.7.11.1] | (RefSeq) ULK1, ATG1, ATG1A, UNC51, Unc51
841*K04398 caspase 8 [EC:3.4.22.61] | (RefSeq) CASP8, ALPS2B, CAP4, Casp-8, FLICE, MACH, MCH5; caspase 8
842*K04399 caspase 9 [EC:3.4.22.62] | (RefSeq) CASP9, APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56; caspase 9
84617*K07375 tubulin beta | (RefSeq) TUBB6, FPVEPD, HsT1601, TUBB-5; tubulin beta 6 class V
84701*K02263 cytochrome c oxidase subunit 4 | (RefSeq) COX4I2, COX4, COX4-2, COX4B, COX4L2, COXIV-2, dJ857
8471*K17446 insulin receptor substrate 4 | (RefSeq) IRS4, CHNG9, IRS-4, PY160; insulin receptor substrate
84790*K07374 tubulin alpha | (RefSeq) TUBA1C, TUBA6, bcm948; tubulin alpha 1c
8503*K02649 phosphoinositide-3-kinase regulatory subunit alpha/beta/delta | (RefSeq) PIK3R3, p55, p55-GAM
8517*K07210 inhibitor of nuclear factor kappa-B kinase subunit gamma | (RefSeq) IKBKG, AMCBX1, EDAID1, FI
8660*K07187 insulin receptor substrate 2 | (RefSeq) IRS2, IRS-2; insulin receptor substrate 2
8678*K08334 beclin | (RefSeq) BECN1, ATG6, VPS30, beclin1; beclin 1
8772*K02373 FAS-associated death domain protein | (RefSeq) FADD, GIG3, IMD90, MORT1; Fas associated via d
8851*K11716 cyclin-dependent kinase 5 activator 1 | (RefSeq) CDK5R1, CDK5P35, CDK5R, NCK5A, p23, p25, p35
8883*K04532 NEDD8-activating enzyme E1 regulatory subunit | (RefSeq) NAE1, A-116A10.1, APPBP1, HPP1, ula-
89780*K00312 wingless-type MMTV integration site family, member 3 | (RefSeq) WNT3A; Wnt family member 3A
89953*K10407 kinesin light chain | (RefSeq) KLC4, KNSL8, bA387M24.3; kinesin light chain 4
90550*K20858 calcium uniporter protein, mitochondrial | (RefSeq) MCU, C10orf42, CCDC109A, HsMCU; mitochond
91252*K14719 solute carrier family 39 (zinc transporter), member 13 | (RefSeq) SLC39A13, EDSSPD3, LZT-Hs9,
9167*K02270 cytochrome c oxidase subunit 7a | (RefSeq) COX7A2L, COX7AR, COX7RP, EB1, SCAF1, SCAFI, SIG81;
91860*K02183 calmodulin | (RefSeq) CALML4, NY-BR-20; calmodulin like 4
9377*K02264 cytochrome c oxidase subunit 5a | (RefSeq) COX5A, COX, COX-VA, MC4DN20, VA; cytochrome c oxid
9451*K08860 eukaryotic translation initiation factor 2-alpha kinase 3 [EC:2.7.11.1] | (RefSeq) EIF2AK3, P
9706*K08269 serine/threonine-protein kinase ULK2 [EC:2.7.11.1] | (RefSeq) ULK2, ATG1B, Unc51.2; unc-51 li
9776*K08331 autophagy-related protein 13 | (RefSeq) ATG13, KIAA0652, PARATARG8; autophagy related 13
9821*K17589 RB1-inducible coiled-coil protein 1 | (RefSeq) RB1CC1, ATG17, CC1, FIP200, PPP1R131; RB1 indu
9861*K03037 26S proteasome regulatory subunit N7 | (RefSeq) PSMD6, Rpn7, S10, SGA-113M, p42A, p44S10; pro
