Species	Symbol	Ensembl	Family	Entrez ID
Canis_familiaris	YAF2	ENSCAFG00000009789	Others	609790
Canis_familiaris	NOD2	ENSCAFG00000009818	Others	487286
Canis_familiaris	HTATIP2	ENSCAFG00000009822	Others	476886
Canis_familiaris	SIRT5	ENSCAFG00000009838	Sirtuin	478726
Canis_familiaris	TTF2	ENSCAFG00000009845	Others	100684320
Canis_familiaris	BRD7	ENSCAFG00000009860	Bromodomain	478130
Canis_familiaris	BTRC	ENSCAFG00000009879	Others	486851
Canis_familiaris	NPM3	ENSCAFG00000009919	Nucleoplasmin	477801
Canis_familiaris	LRRK2	ENSCAFG00000009926	Other_CRF	486608
Canis_familiaris	SUDS3	ENSCAFG00000009939	Other_Co-activator/repressors	100856145
Canis_familiaris	CTNND2	ENSCAFG00000009968	Casein	488048
Canis_familiaris	RBBP5	ENSCAFG00000009970	RBBP	488568
Canis_familiaris	LDB1	ENSCAFG00000010005	LIM	477804
Canis_familiaris	SIAH1	ENSCAFG00000010013	Others	100856496
Canis_familiaris	SMARCAD1	ENSCAFG00000010026	SWI/SNF	100856284
Canis_familiaris	BRWD1	ENSCAFG00000010037	Bromodomain	487764
Canis_familiaris	PPRC1	ENSCAFG00000010040	Others	477805
Canis_familiaris	LZTS1	ENSCAFG00000010055	Others	486136
Canis_familiaris	TNNI2	ENSCAFG00000010068	Others	-
Canis_familiaris	DSCAM	ENSCAFG00000010139	Others	487768
Canis_familiaris	KDM1B	ENSCAFG00000010177	Lysine demethylase	478733
Canis_familiaris	CHCHD2	ENSCAFG00000010178	Coiled-coil	-
Canis_familiaris	DCAF1	ENSCAFG00000010183	Others	100855502
Canis_familiaris	DEK	ENSCAFG00000010184	Other_CRF	610538
Canis_familiaris	SUFU	ENSCAFG00000010221	Others	608531
Canis_familiaris	TRIM8	ENSCAFG00000010232	Tripartite motif	486863
Canis_familiaris	RBM15B	ENSCAFG00000010266	RNA binding protein	100855610
Canis_familiaris	-	ENSCAFG00000010312	Others	-
Canis_familiaris	-	ENSCAFG00000010335	Others	607175
Canis_familiaris	MED10	ENSCAFG00000010346	Mediator complex	607911
Canis_familiaris	ICE1	ENSCAFG00000010355	Others	488059
Canis_familiaris	-	ENSCAFG00000010377	Ring finger protein	477514
Canis_familiaris	PCGF6	ENSCAFG00000010380	PCGF	609633
Canis_familiaris	TAF5	ENSCAFG00000010393	TATA-box	100688981
Canis_familiaris	TDP2	ENSCAFG00000010428	Others	478737
Canis_familiaris	TIRAP	ENSCAFG00000010432	Others	609544
Canis_familiaris	GMNN	ENSCAFG00000010440	Others	478739
Canis_familiaris	KDM5B	ENSCAFG00000010452	Lysine demethylase	479999
Canis_familiaris	NOTCH2	ENSCAFG00000010476	Notch	483148
Canis_familiaris	CDC73	ENSCAFG00000010525	Others	478955
Canis_familiaris	RBBP4	ENSCAFG00000010527	RBBP	478149
Canis_familiaris	CHEK1	ENSCAFG00000010551	Others	609767
Canis_familiaris	HDAC1	ENSCAFG00000010597	Histone deacetylase	487309
Canis_familiaris	-	ENSCAFG00000010615	Others	478493
Canis_familiaris	HYAL2	ENSCAFG00000010657	Others	-
Canis_familiaris	EYA2	ENSCAFG00000010677	EYA	609926
Canis_familiaris	NLRP3	ENSCAFG00000010686	Others	490576
Canis_familiaris	CCND1	ENSCAFG00000010700	Cyclin	-
Canis_familiaris	ZMYND8	ENSCAFG00000010734	Zinc finger	477252
Canis_familiaris	PDCD4	ENSCAFG00000010807	Others	477818
Canis_familiaris	NCOA3	ENSCAFG00000010812	Nuclear receptor coactivator	-
Canis_familiaris	ACTN2	ENSCAFG00000010822	Actin	479191
Canis_familiaris	TRIP13	ENSCAFG00000010838	Thyroid hormone receptor	609426
Canis_familiaris	TCERG1L	ENSCAFG00000010878	TEF	100687969
Canis_familiaris	TRIP11	ENSCAFG00000010880	Thyroid hormone receptor	480228
Canis_familiaris	HEATR1	ENSCAFG00000010919	Others	479192
Canis_familiaris	KMT5B	ENSCAFG00000010920	Lysine methyltransferase	483690
Canis_familiaris	CHD1L	ENSCAFG00000010944	CHD	475820
Canis_familiaris	NCL	ENSCAFG00000011037	Others	608445
Canis_familiaris	BCL9	ENSCAFG00000011046	BCL	483154
Canis_familiaris	GSK3B	ENSCAFG00000011122	Others	478575
Canis_familiaris	AUTS2	ENSCAFG00000011229	Others	479709
Canis_familiaris	PRMT5	ENSCAFG00000011243	Arginine methyltransferase	480242
Canis_familiaris	POLR3C	ENSCAFG00000011257	POLR	483159
Canis_familiaris	GTF2E1	ENSCAFG00000011306	GTF	488002
Canis_familiaris	-	ENSCAFG00000011362	Transducin	611017
Canis_familiaris	ACTL6A	ENSCAFG00000011364	Actin	478637
Canis_familiaris	TXNIP	ENSCAFG00000011405	Others	475829
Canis_familiaris	NOL11	ENSCAFG00000011500	Nuclear coactivator	610846
Canis_familiaris	AIP	ENSCAFG00000011515	Others	610467
Canis_familiaris	TARBP1	ENSCAFG00000011533	Others	479200
Canis_familiaris	BPTF	ENSCAFG00000011552	Bromodomain	480467
Canis_familiaris	HCLS1	ENSCAFG00000011559	Others	100684969
Canis_familiaris	MSL3	ENSCAFG00000011611	Others	491742
Canis_familiaris	EAF2	ENSCAFG00000011657	Others	608554
Canis_familiaris	-	ENSCAFG00000011666	Heat shock protein	479406
Canis_familiaris	MNDA	ENSCAFG00000011706	Others	111089951
Canis_familiaris	DDX5	ENSCAFG00000011713	RNA helicase	480472
Canis_familiaris	ANP32E	ENSCAFG00000011748	ANP	100855771
Canis_familiaris	-	ENSCAFG00000011754	Others	480840
Canis_familiaris	EGLN1	ENSCAFG00000011772	Others	488971
Canis_familiaris	ERN1	ENSCAFG00000011784	Others	610766
Canis_familiaris	KDM2A	ENSCAFG00000011792	Lysine demethylase	483702
Canis_familiaris	SLC19A1	ENSCAFG00000011898	SLC	491606
Canis_familiaris	CHEK2	ENSCAFG00000011919	Others	486338
Canis_familiaris	YEATS2	ENSCAFG00000011923	Others	488099
Canis_familiaris	EYA3	ENSCAFG00000011935	EYA	610061
Canis_familiaris	PARP9	ENSCAFG00000011940	PARP	488010
Canis_familiaris	PARP15	ENSCAFG00000011953	PARP	608662
Canis_familiaris	PARP14	ENSCAFG00000011970	PARP	608688
Canis_familiaris	PIR	ENSCAFG00000011975	Others	480846
Canis_familiaris	TRIM29	ENSCAFG00000012000	Tripartite motif	489362
Canis_familiaris	NIF3L1	ENSCAFG00000012006	Others	607446
Canis_familiaris	TRIM27	ENSCAFG00000012020	Tripartite motif	-
Canis_familiaris	CAMK2D	ENSCAFG00000012059	CAMK	610764
Canis_familiaris	ORC2	ENSCAFG00000012060	Others	478868
Canis_familiaris	NEDD8	ENSCAFG00000012097	Others	480265
Canis_familiaris	CBL	ENSCAFG00000012100	Others	489369
Canis_familiaris	TAF5L	ENSCAFG00000012124	TATA-box	488982
Canis_familiaris	NELFCD	ENSCAFG00000012163	GTF	477276
Canis_familiaris	DVL3	ENSCAFG00000012180	Others	478650
Canis_familiaris	WDTC1	ENSCAFG00000012192	WD	487347
Canis_familiaris	TRAK2	ENSCAFG00000012217	Others	488475
Canis_familiaris	PRMT2	ENSCAFG00000012237	Arginine methyltransferase	480811
Canis_familiaris	THOC5	ENSCAFG00000012262	Others	477534
Canis_familiaris	ASCC2	ENSCAFG00000012361	ASCC	486348
Canis_familiaris	FGFR2	ENSCAFG00000012374	FGF	415125
Canis_familiaris	BLM	ENSCAFG00000012385	Others	100685609
Canis_familiaris	RBM14	ENSCAFG00000012405	RNA binding protein	610648
Canis_familiaris	NSMCE4A	ENSCAFG00000012419	EID	-
Canis_familiaris	BCL9L	ENSCAFG00000012430	BCL	489377
Canis_familiaris	PER2	ENSCAFG00000012433	Others	486180
Canis_familiaris	SMYD2	ENSCAFG00000012460	SMYD	-
Canis_familiaris	TP53BP1	ENSCAFG00000012508	Others	478274
Canis_familiaris	HDAC4	ENSCAFG00000012546	Histone deacetylase	607662
Canis_familiaris	SS18L1	ENSCAFG00000012552	SS18	485958
Canis_familiaris	TXLNG	ENSCAFG00000012620	Others	480853
Canis_familiaris	STRAP	ENSCAFG00000012679	Others	486663
Canis_familiaris	RBBP7	ENSCAFG00000012688	RBBP	480854
Canis_familiaris	KMT2A	ENSCAFG00000012691	Lysine methyltransferase	479417
Canis_familiaris	SMARCD2	ENSCAFG00000012708	SWI/SNF	480477
Canis_familiaris	BRMS1	ENSCAFG00000012784	Other_CRF	611920
Canis_familiaris	EDRF1	ENSCAFG00000012820	Others	100856332
Canis_familiaris	STRN3	ENSCAFG00000012823	Others	480282
Canis_familiaris	HAT1	ENSCAFG00000012890	Others	478799
Canis_familiaris	CDK1	ENSCAFG00000012904	Cyclin	100856079
Canis_familiaris	ALPK3	ENSCAFG00000012927	Others	479052
Canis_familiaris	HELZ2	ENSCAFG00000012968	Others	485973
Canis_familiaris	RNF168	ENSCAFG00000013013	Ring finger protein	488029
Canis_familiaris	JMJD1C	ENSCAFG00000013081	Other_CRF	479221
Canis_familiaris	ATF7IP	ENSCAFG00000013106	Others	486674
Canis_familiaris	CCDC85B	ENSCAFG00000013138	Coiled-coil	610847
Canis_familiaris	BAZ1B	ENSCAFG00000013146	Bromodomain	479719
Canis_familiaris	ARHGAP5	ENSCAFG00000013151	Others	490642
Canis_familiaris	PRPF6	ENSCAFG00000013165	Others	477289
Canis_familiaris	-	ENSCAFG00000013203	Others	490647
Canis_familiaris	DHX9	ENSCAFG00000013205	RNA helicase	480032
Canis_familiaris	SNX6	ENSCAFG00000013240	Others	490648
Canis_familiaris	CDKN1B	ENSCAFG00000013244	Cyclin	403429
Canis_familiaris	KAT5	ENSCAFG00000013299	Lysine acetyltransferase	483728
Canis_familiaris	BAZ1A	ENSCAFG00000013302	Bromodomain	480287
Canis_familiaris	INO80D	ENSCAFG00000013309	INO80 complex	488489
Canis_familiaris	SIRT1	ENSCAFG00000013316	Sirtuin	489012
Canis_familiaris	ELL3	ENSCAFG00000013343	GTF	487526
Canis_familiaris	KDM1A	ENSCAFG00000013361	Lysine demethylase	478193
Canis_familiaris	SETD2	ENSCAFG00000013392	SET	476643
Canis_familiaris	NFKBIA	ENSCAFG00000013418	NFKB associated	480291
Canis_familiaris	RNF2	ENSCAFG00000013499	Ring finger protein	480042
Canis_familiaris	PRAME	ENSCAFG00000013613	Others	477552
Canis_familiaris	TAF1A	ENSCAFG00000013620	TATA-box	608850
Canis_familiaris	DPF2	ENSCAFG00000013654	DPF	483743
Canis_familiaris	DDX20	ENSCAFG00000013674	RNA helicase	100856065
Canis_familiaris	-	ENSCAFG00000013709	WD	479902
Canis_familiaris	TPR	ENSCAFG00000013717	Others	480045
Canis_familiaris	TAB3	ENSCAFG00000013747	Others	491807
Canis_familiaris	CCAR1	ENSCAFG00000013761	Others	479230
Canis_familiaris	HEXIM2	ENSCAFG00000013831	Others	-
Canis_familiaris	H2AFY2	ENSCAFG00000014002	Others	489024
Canis_familiaris	LIMD1	ENSCAFG00000014013	LIM	100856566
Canis_familiaris	TRIP6	ENSCAFG00000014039	Thyroid hormone receptor	479732
Canis_familiaris	BCOR	ENSCAFG00000014099	Other_Co-activator/repressors	480880
Canis_familiaris	PCBD1	ENSCAFG00000014104	Others	609680
Canis_familiaris	SMARCB1	ENSCAFG00000014105	SWI/SNF	486407
Canis_familiaris	MORF4L1	ENSCAFG00000014113	Other_CRF	-
Canis_familiaris	MED14	ENSCAFG00000014141	Mediator complex	480884
Canis_familiaris	MEN1	ENSCAFG00000014185	Others	483758
Canis_familiaris	POU2AF1	ENSCAFG00000014213	Others	489413
Canis_familiaris	WDR61	ENSCAFG00000014230	WD	479068
Canis_familiaris	SF1	ENSCAFG00000014239	Others	476031
Canis_familiaris	NDUFA13	ENSCAFG00000014244	Others	476659
Canis_familiaris	ENY2	ENSCAFG00000014268	Others	-
Canis_familiaris	ATXN7L3	ENSCAFG00000014269	Others	612754
Canis_familiaris	ACTL6B	ENSCAFG00000014302	Actin	608417
Canis_familiaris	HDAC5	ENSCAFG00000014334	Histone deacetylase	490941
Canis_familiaris	CASK	ENSCAFG00000014358	CAMK	480887
Canis_familiaris	ASCC1	ENSCAFG00000014415	ASCC	608331
Canis_familiaris	SAV1	ENSCAFG00000014482	Others	480319
Canis_familiaris	TNP1	ENSCAFG00000014492	Other_CRF	100686780
Canis_familiaris	NPAT	ENSCAFG00000014527	Nuclear coactivator	489420
Canis_familiaris	KDM6A	ENSCAFG00000014589	Lysine demethylase	491845
Canis_familiaris	BRCA1	ENSCAFG00000014600	Others	403437
Canis_familiaris	TAF6	ENSCAFG00000014601	TATA-box	489846
Canis_familiaris	ECD	ENSCAFG00000014617	Others	479244
Canis_familiaris	HIRA	ENSCAFG00000014619	Others	486424
Canis_familiaris	-	ENSCAFG00000014647	CREB	100684638
Canis_familiaris	WNT4	ENSCAFG00000014661	Others	612367
Canis_familiaris	CTDSP1	ENSCAFG00000014662	Others	100856365
Canis_familiaris	ELL	ENSCAFG00000014770	GTF	484820
Canis_familiaris	-	ENSCAFG00000014771	ING	477712
Canis_familiaris	EID1	ENSCAFG00000014800	EID	608367
Canis_familiaris	CNOT9	ENSCAFG00000014816	CCR4-NOT	610449
Canis_familiaris	EZH1	ENSCAFG00000014827	Others	480516
Canis_familiaris	TNIP2	ENSCAFG00000014836	Others	488798
Canis_familiaris	SKIL	ENSCAFG00000014846	SKI	488159
Canis_familiaris	COPS2	ENSCAFG00000014850	Others	478295
Canis_familiaris	RNF4	ENSCAFG00000014856	Ring finger protein	610552
Canis_familiaris	RNF25	ENSCAFG00000014887	Ring finger protein	478912
Canis_familiaris	STK36	ENSCAFG00000014919	Others	478913
Canis_familiaris	NELFA	ENSCAFG00000014927	GTF	488806
Canis_familiaris	CHD4	ENSCAFG00000014929	CHD	477714
Canis_familiaris	MED15	ENSCAFG00000014932	Mediator complex	608008
Canis_familiaris	-	ENSCAFG00000014978	Others	609956
Canis_familiaris	TBPL2	ENSCAFG00000015052	TATA-box	611011
Canis_familiaris	-	ENSCAFG00000015065	Others	479743
Canis_familiaris	MED28	ENSCAFG00000015083	Mediator complex	488813
Canis_familiaris	LGALS12	ENSCAFG00000015091	Others	483773
Canis_familiaris	SMURF1	ENSCAFG00000015133	Others	608821
Canis_familiaris	LDB2	ENSCAFG00000015135	LIM	479084
Canis_familiaris	UXT	ENSCAFG00000015183	Others	480900
Canis_familiaris	TCEA2	ENSCAFG00000015191	TEF	480747
Canis_familiaris	TRRAP	ENSCAFG00000015242	Others	479747
Canis_familiaris	MYBBP1A	ENSCAFG00000015266	Others	489442
Canis_familiaris	-	ENSCAFG00000015307	SSX	612524
Canis_familiaris	DCAF6	ENSCAFG00000015343	Others	480085
Canis_familiaris	KAT6B	ENSCAFG00000015357	Lysine acetyltransferase	479254
Canis_familiaris	CREG1	ENSCAFG00000015414	Others	100686738
Canis_familiaris	PRMT8	ENSCAFG00000015428	Arginine methyltransferase	486740
Canis_familiaris	DACT1	ENSCAFG00000015431	Others	100687551
Canis_familiaris	DHX33	ENSCAFG00000015535	RNA helicase	607226
Canis_familiaris	C1QBP	ENSCAFG00000015542	Others	489450
Canis_familiaris	TBL1XR1	ENSCAFG00000015543	Transducin	488176
Canis_familiaris	SUV39H1	ENSCAFG00000015545	Others	491868
Canis_familiaris	TADA1	ENSCAFG00000015607	Transcriptional adaptor	480090
Canis_familiaris	SIN3B	ENSCAFG00000015616	Others	610198
Canis_familiaris	HDAC6	ENSCAFG00000015620	Histone deacetylase	480907
Canis_familiaris	LEO1	ENSCAFG00000015624	Others	478310
Canis_familiaris	MNAT1	ENSCAFG00000015639	Others	480346
Canis_familiaris	TAF6L	ENSCAFG00000015646	TATA-box	476051
Canis_familiaris	-	ENSCAFG00000015648	Mediator complex	484847
Canis_familiaris	NRIP2	ENSCAFG00000015655	Nuclear coactivator	486744
Canis_familiaris	PTEN	ENSCAFG00000015670	Others	403832
Canis_familiaris	PQBP1	ENSCAFG00000015672	Others	480909
Canis_familiaris	PIM2	ENSCAFG00000015683	Others	442959
Canis_familiaris	KAT2A	ENSCAFG00000015692	Lysine acetyltransferase	490971
Canis_familiaris	PADI4	ENSCAFG00000015768	Others	606921
Canis_familiaris	KDM5A	ENSCAFG00000015781	Lysine demethylase	477727
Canis_familiaris	ENO3	ENSCAFG00000015802	Others	479469
Canis_familiaris	PADI2	ENSCAFG00000015813	Other_CRF	487414
Canis_familiaris	HNRNPU	ENSCAFG00000015835	HNRNP	480100
Canis_familiaris	MED11	ENSCAFG00000015894	Mediator complex	607526
Canis_familiaris	ARRB2	ENSCAFG00000015905	Others	607262
Canis_familiaris	JUP	ENSCAFG00000015912	Others	480522
Canis_familiaris	PELP1	ENSCAFG00000015914	Others	479475
Canis_familiaris	ACTB	ENSCAFG00000016020	Actin	403580
Canis_familiaris	MAGED1	ENSCAFG00000016064	MAGE	480923
Canis_familiaris	DVL2	ENSCAFG00000016066	Others	489464
Canis_familiaris	TSPYL2	ENSCAFG00000016080	Others	491893
Canis_familiaris	BRD4	ENSCAFG00000016085	Bromodomain	484869
Canis_familiaris	NOTCH3	ENSCAFG00000016107	Notch	610439
Canis_familiaris	LIN9	ENSCAFG00000016108	Others	611881
Canis_familiaris	-	ENSCAFG00000016132	Others	100687765
Canis_familiaris	KDM5C	ENSCAFG00000016133	Lysine demethylase	491894
Canis_familiaris	CECR2	ENSCAFG00000016136	Other_CRF	477738
Canis_familiaris	GPS2	ENSCAFG00000016137	Others	100855803
Canis_familiaris	MED24	ENSCAFG00000016239	Mediator complex	480529
Canis_familiaris	DNAJB1	ENSCAFG00000016286	Others	476688
Canis_familiaris	-	ENSCAFG00000016329	Others	-
Canis_familiaris	ERBB2	ENSCAFG00000016351	Erbb2	403883
Canis_familiaris	-	ENSCAFG00000016367	Others	-
Canis_familiaris	PHF8	ENSCAFG00000016389	PHF	491897
Canis_familiaris	CDK12	ENSCAFG00000016411	Cyclin	491027
Canis_familiaris	MED1	ENSCAFG00000016441	Mediator complex	480533
Canis_familiaris	NSD1	ENSCAFG00000016473	Nuclear receptor coactivator	489094
Canis_familiaris	-	ENSCAFG00000016482	Others	484905
Canis_familiaris	PPARGC1A	ENSCAFG00000016519	Others	479127
Canis_familiaris	ACTN1	ENSCAFG00000016534	Actin	480369
Canis_familiaris	PCGF2	ENSCAFG00000016546	PCGF	491035
Canis_familiaris	MAD2L2	ENSCAFG00000016583	Others	-
Canis_familiaris	SLTM	ENSCAFG00000016586	Others	478322
Canis_familiaris	MLLT6	ENSCAFG00000016601	Others	608565
Canis_familiaris	RNF111	ENSCAFG00000016610	Ring finger protein	478323
Canis_familiaris	MTOR	ENSCAFG00000016648	Others	478232
Canis_familiaris	GTF2A2	ENSCAFG00000016665	GTF	478327
Canis_familiaris	MED6	ENSCAFG00000016675	Mediator complex	490763
Canis_familiaris	CTBP1	ENSCAFG00000016687	Others	612240
Canis_familiaris	ICE2	ENSCAFG00000016690	GTF	608993
Canis_familiaris	DGKQ	ENSCAFG00000016708	Others	488867
Canis_familiaris	HDGF	ENSCAFG00000016741	Others	100856751
Canis_familiaris	SETD1A	ENSCAFG00000016758	SET	489916
Canis_familiaris	PCGF3	ENSCAFG00000016762	PCGF	612315
Canis_familiaris	CENPS	ENSCAFG00000016789	Others	487450
Canis_familiaris	PSEN1	ENSCAFG00000016815	Others	403408
Canis_familiaris	KDM6B	ENSCAFG00000016817	Lysine demethylase	489481
Canis_familiaris	CDK5RAP3	ENSCAFG00000016819	Cyclin	480541
Canis_familiaris	SKAP1	ENSCAFG00000016837	Others	480543
Canis_familiaris	KAT8	ENSCAFG00000016838	Lysine acetyltransferase	479777
Canis_familiaris	CHD3	ENSCAFG00000016859	CHD	479489
Canis_familiaris	FUS	ENSCAFG00000016862	Others	100856381
Canis_familiaris	FBXW11	ENSCAFG00000016890	Others	479291
Canis_familiaris	TGFB1I1	ENSCAFG00000016896	Others	489932
Canis_familiaris	NPM1	ENSCAFG00000016912	Nucleoplasmin	479292
Canis_familiaris	ASH1L	ENSCAFG00000016944	Others	480128
Canis_familiaris	MED12	ENSCAFG00000016972	Mediator complex	100855688
Canis_familiaris	PAGR1	ENSCAFG00000016976	Others	489939
Canis_familiaris	AURKB	ENSCAFG00000017008	Others	479492
Canis_familiaris	INO80E	ENSCAFG00000017065	INO80 complex	489944
Canis_familiaris	NONO	ENSCAFG00000017071	Others	612773
Canis_familiaris	WWC1	ENSCAFG00000017082	WW	479297
Canis_familiaris	TRIP4	ENSCAFG00000017091	Thyroid hormone receptor	478340
Canis_familiaris	CALR	ENSCAFG00000017093	Others	476694
Canis_familiaris	-	ENSCAFG00000017103	TATA-box	491950
Canis_familiaris	SGF29	ENSCAFG00000017127	Others	479792
Canis_familiaris	OGT	ENSCAFG00000017134	Others	480955
Canis_familiaris	TENM2	ENSCAFG00000017137	Others	489135
Canis_familiaris	CITED1	ENSCAFG00000017153	CITED	100855937
Canis_familiaris	HDAC8	ENSCAFG00000017157	Histone deacetylase	480957
Canis_familiaris	PBXIP1	ENSCAFG00000017162	Others	480133
Canis_familiaris	RLIM	ENSCAFG00000017202	Ring finger protein	491965
Canis_familiaris	ATRX	ENSCAFG00000017252	Others	480963
Canis_familiaris	-	ENSCAFG00000017264	Others	479307
Canis_familiaris	TAF9B	ENSCAFG00000017278	TATA-box	480965
Canis_familiaris	SNAPC5	ENSCAFG00000017304	Others	610865
Canis_familiaris	GTF2A1	ENSCAFG00000017305	GTF	613006
Canis_familiaris	NFATC2IP	ENSCAFG00000017306	Nuclear coactivator	100856245
Canis_familiaris	MBTD1	ENSCAFG00000017314	Others	491087
Canis_familiaris	TRIM25	ENSCAFG00000017390	Tripartite motif	491103
Canis_familiaris	-	ENSCAFG00000017391	Others	-
Canis_familiaris	CRTC2	ENSCAFG00000017402	CREB	-
Canis_familiaris	KDM8	ENSCAFG00000017466	Lysine demethylase	608058
Canis_familiaris	ANP32A	ENSCAFG00000017502	ANP	403534
Canis_familiaris	SUPT4H1	ENSCAFG00000017524	SUPT	-
Canis_familiaris	ILF2	ENSCAFG00000017530	Others	480139
Canis_familiaris	-	ENSCAFG00000017537	Others	480140
Canis_familiaris	TRIM37	ENSCAFG00000017569	Tripartite motif	480575
Canis_familiaris	MED7	ENSCAFG00000017576	Mediator complex	100688348
Canis_familiaris	SMARCA4	ENSCAFG00000017584	SWI/SNF	476710
Canis_familiaris	TLE3	ENSCAFG00000017589	Transducin	487624
Canis_familiaris	CNOT8	ENSCAFG00000017620	CCR4-NOT	489162
Canis_familiaris	CARM1	ENSCAFG00000017621	Others	484947
Canis_familiaris	TAF7L	ENSCAFG00000017627	TATA-box	480985
Canis_familiaris	SAP30L	ENSCAFG00000017642	SAP	612111
Canis_familiaris	PLK1	ENSCAFG00000017658	Others	489971
Canis_familiaris	BTK	ENSCAFG00000017669	Others	492019
Canis_familiaris	MED13	ENSCAFG00000017703	Mediator complex	480582
Canis_familiaris	BRIP1	ENSCAFG00000017737	Others	491122
Canis_familiaris	BCAS3	ENSCAFG00000017748	Others	480587
Canis_familiaris	-	ENSCAFG00000017789	TEF	100688866
Canis_familiaris	-	ENSCAFG00000017791	Others	100688940
Canis_familiaris	TCEAL1	ENSCAFG00000017797	TEF	-
Canis_familiaris	MORF4L2	ENSCAFG00000017798	Other_CRF	481001
Canis_familiaris	CRYM	ENSCAFG00000017807	Others	479818
Canis_familiaris	SETD3	ENSCAFG00000017821	SET	490852
Canis_familiaris	CCNK	ENSCAFG00000017831	Cyclin	612481
Canis_familiaris	ELP2	ENSCAFG00000017840	ELP	480158
Canis_familiaris	RPRD1A	ENSCAFG00000017862	Others	100856476
Canis_familiaris	MYOCD	ENSCAFG00000017863	Others	489509
Canis_familiaris	AATF	ENSCAFG00000017869	Others	100856664
Canis_familiaris	-	ENSCAFG00000017884	INO80 complex	490484
Canis_familiaris	DNMT1	ENSCAFG00000017892	DNA_methylase	476715
Canis_familiaris	TNIP1	ENSCAFG00000017954	Others	489178
Canis_familiaris	PIN1	ENSCAFG00000017967	Others	484963
Canis_familiaris	SIN3A	ENSCAFG00000018010	Other_CRF	478372
Canis_familiaris	TAF4B	ENSCAFG00000018132	TATA-box	490507
Canis_familiaris	MBD3L1	ENSCAFG00000018139	MBD	100686483
Canis_familiaris	SS18	ENSCAFG00000018147	SS18	480171
Canis_familiaris	CAMK2A	ENSCAFG00000018163	CAMK	612941
Canis_familiaris	INSR	ENSCAFG00000018170	Others	484990
Canis_familiaris	TAF15	ENSCAFG00000018176	TATA-box	491135
Canis_familiaris	RBBP8	ENSCAFG00000018216	RBBP	480175
Canis_familiaris	FAM83G	ENSCAFG00000018245	FAM	100682814
Canis_familiaris	PPARGC1B	ENSCAFG00000018275	Others	489190
Canis_familiaris	FLII	ENSCAFG00000018283	Others	479521
Canis_familiaris	ADRB2	ENSCAFG00000018339	Others	-
Canis_familiaris	-	ENSCAFG00000018360	Zinc finger	492090
Canis_familiaris	CDK5R1	ENSCAFG00000018375	Cyclin	491154
Canis_familiaris	-	ENSCAFG00000018380	HNRNP	-
Canis_familiaris	BRF1	ENSCAFG00000018408	GTF	490883
Canis_familiaris	RAI1	ENSCAFG00000018437	Others	489541
Canis_familiaris	LPIN2	ENSCAFG00000018442	LPIN	607640
Canis_familiaris	RASD1	ENSCAFG00000018451	Others	489542
Canis_familiaris	MED9	ENSCAFG00000018452	Mediator complex	609537
Canis_familiaris	SUZ12	ENSCAFG00000018498	Others	491158
Canis_familiaris	SERBP1	ENSCAFG00000018538	Others	479535
Canis_familiaris	XIAP	ENSCAFG00000018577	Others	442989
Canis_familiaris	DAB2	ENSCAFG00000018622	Others	479353
Canis_familiaris	TENM1	ENSCAFG00000018631	Others	612901
Canis_familiaris	LGALS9	ENSCAFG00000018641	Others	442861
Canis_familiaris	NLK	ENSCAFG00000018650	Others	491160
Canis_familiaris	GTF2F1	ENSCAFG00000018681	GTF	476731
Canis_familiaris	MLLT1	ENSCAFG00000018687	GTF	-
Canis_familiaris	NIPBL	ENSCAFG00000018695	Others	489226
Canis_familiaris	SUPT6H	ENSCAFG00000018763	SUPT	480627
Canis_familiaris	RRN3	ENSCAFG00000018783	Others	479838
Canis_familiaris	SAFB	ENSCAFG00000018803	Others	485028
Canis_familiaris	MKL2	ENSCAFG00000018810	Others	489999
Canis_familiaris	SAFB2	ENSCAFG00000018814	Others	476740
Canis_familiaris	CIDEA	ENSCAFG00000018828	Others	490559
Canis_familiaris	RAP2C	ENSCAFG00000018830	Others	481054
Canis_familiaris	PHF12	ENSCAFG00000018842	PHF	491174
Canis_familiaris	CXXC1	ENSCAFG00000018892	Others	480217
Canis_familiaris	KDM4B	ENSCAFG00000018925	Lysine demethylase	476741
Canis_familiaris	CIITA	ENSCAFG00000018931	Others	490008
Canis_familiaris	VGLL1	ENSCAFG00000018944	Vestigial like	-
Canis_familiaris	RBMX	ENSCAFG00000018962	RNA binding protein	481063
Canis_familiaris	ATF7IP2	ENSCAFG00000018963	Others	-
Canis_familiaris	-	ENSCAFG00000018988	MAGE	492173
Canis_familiaris	SIRT6	ENSCAFG00000019123	Sirtuin	485045
Canis_familiaris	CRK	ENSCAFG00000019157	Others	-
Canis_familiaris	DAPK3	ENSCAFG00000019167	Others	476745
Canis_familiaris	DNAJA3	ENSCAFG00000019212	Others	479865
Canis_familiaris	CREBBP	ENSCAFG00000019251	CREB	479866
Canis_familiaris	SSU72	ENSCAFG00000019254	Others	479567
Canis_familiaris	TLE2	ENSCAFG00000019293	Transducin	100687252
Canis_familiaris	ELOB	ENSCAFG00000019351	Others	479873
Canis_familiaris	NOC2L	ENSCAFG00000019369	Others	489608
Canis_familiaris	SKI	ENSCAFG00000019387	SKI	489610
Canis_familiaris	EHMT1	ENSCAFG00000019390	Histone lysine methyltransferase	491224
